,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,team,total,home,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,team_opp,total_opp,home_opp,season,date,won
38,240.0,44.0,88.0,0.5,12.0,35.0,0.343,24.0,27.0,0.889,11.0,28.0,39.0,30.0,2.0,6.0,13.0,21.0,124.0,,,,8.0,15.0,1.0,4.0,9.0,0.75,9.0,10.0,1.0,5.0,6.0,11.0,16.0,1.0,4.0,5.0,3.0,25.0,17.9,5.0,ATL,124,0,240.0,47.0,93.0,0.505,16.0,36.0,0.444,25.0,30.0,0.833,14.0,32.0,46.0,28.0,10.0,6.0,14.0,22.0,135.0,,,,8.0,17.0,0.778,3.0,7.0,0.75,7.0,8.0,1.0,4.0,7.0,7.0,9.0,4.0,2.0,3.0,4.0,24.0,21.5,15.0,ORL,135,1,2023,2022-12-14,False
39,240.0,47.0,93.0,0.505,16.0,36.0,0.444,25.0,30.0,0.833,14.0,32.0,46.0,28.0,10.0,6.0,14.0,22.0,135.0,,,,8.0,17.0,0.778,3.0,7.0,0.75,7.0,8.0,1.0,4.0,7.0,7.0,9.0,4.0,2.0,3.0,4.0,24.0,21.5,15.0,ORL,135,1,240.0,44.0,88.0,0.5,12.0,35.0,0.343,24.0,27.0,0.889,11.0,28.0,39.0,30.0,2.0,6.0,13.0,21.0,124.0,,,,8.0,15.0,1.0,4.0,9.0,0.75,9.0,10.0,1.0,5.0,6.0,11.0,16.0,1.0,4.0,5.0,3.0,25.0,17.9,5.0,ATL,124,0,2023,2022-12-14,True
40,240.0,34.0,94.0,0.362,8.0,32.0,0.25,7.0,8.0,0.875,7.0,43.0,50.0,15.0,8.0,5.0,8.0,22.0,83.0,,,,11.0,28.0,0.5,3.0,8.0,0.375,5.0,6.0,1.0,3.0,10.0,11.0,5.0,4.0,3.0,4.0,6.0,30.0,21.6,6.0,BRK,83,0,240.0,34.0,90.0,0.378,6.0,31.0,0.194,12.0,19.0,0.632,7.0,49.0,56.0,12.0,3.0,8.0,11.0,12.0,86.0,,,,14.0,31.0,0.667,3.0,8.0,0.5,8.0,9.0,0.889,2.0,15.0,15.0,5.0,1.0,6.0,5.0,4.0,35.0,22.9,10.0,MIL,86,1,2021,2021-06-10,False
41,240.0,34.0,90.0,0.378,6.0,31.0,0.194,12.0,19.0,0.632,7.0,49.0,56.0,12.0,3.0,8.0,11.0,12.0,86.0,,,,14.0,31.0,0.667,3.0,8.0,0.5,8.0,9.0,0.889,2.0,15.0,15.0,5.0,1.0,6.0,5.0,4.0,35.0,22.9,10.0,MIL,86,1,240.0,34.0,94.0,0.362,8.0,32.0,0.25,7.0,8.0,0.875,7.0,43.0,50.0,15.0,8.0,5.0,8.0,22.0,83.0,,,,11.0,28.0,0.5,3.0,8.0,0.375,5.0,6.0,1.0,3.0,10.0,11.0,5.0,4.0,3.0,4.0,6.0,30.0,21.6,6.0,BRK,83,0,2021,2021-06-10,True
42,240.0,44.0,88.0,0.5,11.0,27.0,0.407,12.0,16.0,0.75,10.0,37.0,47.0,32.0,7.0,13.0,11.0,21.0,111.0,,,,11.0,19.0,1.0,3.0,5.0,1.0,4.0,6.0,1.0,4.0,16.0,20.0,10.0,2.0,4.0,3.0,4.0,25.0,28.4,15.0,IND,111,0,240.0,33.0,93.0,0.355,13.0,39.0,0.333,23.0,30.0,0.767,15.0,35.0,50.0,21.0,8.0,2.0,12.0,13.0,102.0,,,,8.0,26.0,0.667,3.0,8.0,1.0,10.0,12.0,1.0,5.0,9.0,12.0,8.0,3.0,1.0,3.0,4.0,25.0,19.7,4.0,CLE,102,1,2021,2021-05-10,True
43,240.0,33.0,93.0,0.355,13.0,39.0,0.333,23.0,30.0,0.767,15.0,35.0,50.0,21.0,8.0,2.0,12.0,13.0,102.0,,,,8.0,26.0,0.667,3.0,8.0,1.0,10.0,12.0,1.0,5.0,9.0,12.0,8.0,3.0,1.0,3.0,4.0,25.0,19.7,4.0,CLE,102,1,240.0,44.0,88.0,0.5,11.0,27.0,0.407,12.0,16.0,0.75,10.0,37.0,47.0,32.0,7.0,13.0,11.0,21.0,111.0,,,,11.0,19.0,1.0,3.0,5.0,1.0,4.0,6.0,1.0,4.0,16.0,20.0,10.0,2.0,4.0,3.0,4.0,25.0,28.4,15.0,IND,111,0,2021,2021-05-10,False
44,240.0,43.0,87.0,0.494,18.0,38.0,0.474,8.0,9.0,0.889,10.0,25.0,35.0,28.0,3.0,5.0,9.0,19.0,112.0,,,,12.0,26.0,0.714,5.0,15.0,0.833,3.0,4.0,1.0,5.0,5.0,10.0,7.0,2.0,2.0,3.0,4.0,32.0,21.1,19.0,LAC,112,0,240.0,42.0,86.0,0.488,16.0,32.0,0.5,17.0,23.0,0.739,14.0,29.0,43.0,25.0,6.0,4.0,9.0,12.0,117.0,,,,8.0,19.0,1.0,6.0,12.0,1.0,5.0,8.0,1.0,5.0,6.0,9.0,6.0,2.0,3.0,3.0,3.0,25.0,18.9,11.0,BOS,117,1,2021,2021-03-02,False
45,240.0,42.0,86.0,0.488,16.0,32.0,0.5,17.0,23.0,0.739,14.0,29.0,43.0,25.0,6.0,4.0,9.0,12.0,117.0,,,,8.0,19.0,1.0,6.0,12.0,1.0,5.0,8.0,1.0,5.0,6.0,9.0,6.0,2.0,3.0,3.0,3.0,25.0,18.9,11.0,BOS,117,1,240.0,43.0,87.0,0.494,18.0,38.0,0.474,8.0,9.0,0.889,10.0,25.0,35.0,28.0,3.0,5.0,9.0,19.0,112.0,,,,12.0,26.0,0.714,5.0,15.0,0.833,3.0,4.0,1.0,5.0,5.0,10.0,7.0,2.0,2.0,3.0,4.0,32.0,21.1,19.0,LAC,112,0,2021,2021-03-02,True
46,240.0,38.0,83.0,0.458,12.0,33.0,0.364,19.0,24.0,0.792,8.0,35.0,43.0,23.0,9.0,4.0,12.0,16.0,107.0,,,,9.0,18.0,1.0,5.0,9.0,0.667,7.0,10.0,1.0,3.0,9.0,12.0,10.0,4.0,2.0,4.0,4.0,22.0,19.1,8.0,DAL,107,0,240.0,45.0,89.0,0.506,15.0,31.0,0.484,12.0,14.0,0.857,8.0,38.0,46.0,26.0,9.0,2.0,11.0,15.0,117.0,,,,8.0,20.0,1.0,7.0,10.0,1.0,5.0,6.0,1.0,4.0,9.0,10.0,6.0,6.0,1.0,3.0,3.0,23.0,20.2,21.0,CHI,117,1,2022,2021-11-10,False
47,240.0,45.0,89.0,0.506,15.0,31.0,0.484,12.0,14.0,0.857,8.0,38.0,46.0,26.0,9.0,2.0,11.0,15.0,117.0,,,,8.0,20.0,1.0,7.0,10.0,1.0,5.0,6.0,1.0,4.0,9.0,10.0,6.0,6.0,1.0,3.0,3.0,23.0,20.2,21.0,CHI,117,1,240.0,38.0,83.0,0.458,12.0,33.0,0.364,19.0,24.0,0.792,8.0,35.0,43.0,23.0,9.0,4.0,12.0,16.0,107.0,,,,9.0,18.0,1.0,5.0,9.0,0.667,7.0,10.0,1.0,3.0,9.0,12.0,10.0,4.0,2.0,4.0,4.0,22.0,19.1,8.0,DAL,107,0,2022,2021-11-10,True
48,240.0,42.0,81.0,0.519,17.0,36.0,0.472,22.0,23.0,0.957,8.0,22.0,30.0,25.0,9.0,3.0,16.0,30.0,123.0,,,,10.0,14.0,0.909,6.0,7.0,1.0,5.0,6.0,1.0,3.0,6.0,6.0,11.0,3.0,1.0,5.0,6.0,30.0,26.6,4.0,IND,123,0,240.0,45.0,83.0,0.542,12.0,33.0,0.364,26.0,28.0,0.929,11.0,29.0,40.0,29.0,7.0,4.0,16.0,19.0,128.0,,,,12.0,24.0,0.875,3.0,9.0,1.0,8.0,10.0,1.0,3.0,7.0,10.0,7.0,2.0,1.0,5.0,5.0,32.0,25.4,7.0,BOS,128,1,2022,2022-04-01,False
49,240.0,45.0,83.0,0.542,12.0,33.0,0.364,26.0,28.0,0.929,11.0,29.0,40.0,29.0,7.0,4.0,16.0,19.0,128.0,,,,12.0,24.0,0.875,3.0,9.0,1.0,8.0,10.0,1.0,3.0,7.0,10.0,7.0,2.0,1.0,5.0,5.0,32.0,25.4,7.0,BOS,128,1,240.0,42.0,81.0,0.519,17.0,36.0,0.472,22.0,23.0,0.957,8.0,22.0,30.0,25.0,9.0,3.0,16.0,30.0,123.0,,,,10.0,14.0,0.909,6.0,7.0,1.0,5.0,6.0,1.0,3.0,6.0,6.0,11.0,3.0,1.0,5.0,6.0,30.0,26.6,4.0,IND,123,0,2022,2022-04-01,True
50,240.0,43.0,90.0,0.478,10.0,32.0,0.313,19.0,29.0,0.655,11.0,32.0,43.0,29.0,10.0,3.0,16.0,34.0,115.0,,,,8.0,17.0,1.0,6.0,10.0,0.667,4.0,5.0,1.0,2.0,8.0,9.0,6.0,3.0,1.0,2.0,5.0,23.0,17.1,20.0,GSW,115,0,240.0,34.0,76.0,0.447,11.0,28.0,0.393,44.0,52.0,0.846,11.0,32.0,43.0,22.0,9.0,8.0,15.0,22.0,123.0,,,,7.0,15.0,0.8,3.0,9.0,1.0,15.0,15.0,1.0,3.0,8.0,8.0,10.0,3.0,3.0,6.0,5.0,32.0,23.9,23.0,PHO,123,1,2024,2023-11-22,False
51,240.0,34.0,76.0,0.447,11.0,28.0,0.393,44.0,52.0,0.846,11.0,32.0,43.0,22.0,9.0,8.0,15.0,22.0,123.0,,,,7.0,15.0,0.8,3.0,9.0,1.0,15.0,15.0,1.0,3.0,8.0,8.0,10.0,3.0,3.0,6.0,5.0,32.0,23.9,23.0,PHO,123,1,240.0,43.0,90.0,0.478,10.0,32.0,0.313,19.0,29.0,0.655,11.0,32.0,43.0,29.0,10.0,3.0,16.0,34.0,115.0,,,,8.0,17.0,1.0,6.0,10.0,0.667,4.0,5.0,1.0,2.0,8.0,9.0,6.0,3.0,1.0,2.0,5.0,23.0,17.1,20.0,GSW,115,0,2024,2023-11-22,True
52,240.0,31.0,87.0,0.356,5.0,41.0,0.122,15.0,22.0,0.682,9.0,42.0,51.0,20.0,9.0,5.0,17.0,14.0,82.0,,,,7.0,16.0,0.571,2.0,9.0,0.4,6.0,6.0,1.0,3.0,16.0,18.0,7.0,4.0,5.0,5.0,3.0,15.0,12.5,3.0,SAS,82,0,240.0,32.0,93.0,0.344,12.0,39.0,0.308,17.0,20.0,0.85,15.0,45.0,60.0,20.0,7.0,2.0,16.0,18.0,93.0,,,,8.0,17.0,1.0,4.0,11.0,1.0,7.0,7.0,1.0,4.0,10.0,14.0,5.0,2.0,1.0,6.0,3.0,18.0,15.3,15.0,HOU,93,1,2024,2023-12-11,False
53,240.0,32.0,93.0,0.344,12.0,39.0,0.308,17.0,20.0,0.85,15.0,45.0,60.0,20.0,7.0,2.0,16.0,18.0,93.0,,,,8.0,17.0,1.0,4.0,11.0,1.0,7.0,7.0,1.0,4.0,10.0,14.0,5.0,2.0,1.0,6.0,3.0,18.0,15.3,15.0,HOU,93,1,240.0,31.0,87.0,0.356,5.0,41.0,0.122,15.0,22.0,0.682,9.0,42.0,51.0,20.0,9.0,5.0,17.0,14.0,82.0,,,,7.0,16.0,0.571,2.0,9.0,0.4,6.0,6.0,1.0,3.0,16.0,18.0,7.0,4.0,5.0,5.0,3.0,15.0,12.5,3.0,SAS,82,0,2024,2023-12-11,True
54,240.0,46.0,89.0,0.517,19.0,34.0,0.559,30.0,38.0,0.789,8.0,36.0,44.0,33.0,8.0,9.0,15.0,24.0,141.0,,,,7.0,15.0,0.833,5.0,6.0,0.833,12.0,13.0,1.0,4.0,7.0,9.0,9.0,3.0,3.0,3.0,4.0,26.0,20.9,29.0,IND,141,0,240.0,52.0,108.0,0.481,15.0,40.0,0.375,17.0,22.0,0.773,19.0,34.0,53.0,29.0,8.0,8.0,15.0,24.0,136.0,,,,13.0,23.0,0.615,5.0,11.0,0.5,9.0,9.0,1.0,14.0,9.0,20.0,7.0,2.0,7.0,5.0,6.0,34.0,29.3,18.0,NYK,136,1,2023,2023-04-09,True
55,240.0,52.0,108.0,0.481,15.0,40.0,0.375,17.0,22.0,0.773,19.0,34.0,53.0,29.0,8.0,8.0,15.0,24.0,136.0,,,,13.0,23.0,0.615,5.0,11.0,0.5,9.0,9.0,1.0,14.0,9.0,20.0,7.0,2.0,7.0,5.0,6.0,34.0,29.3,18.0,NYK,136,1,240.0,46.0,89.0,0.517,19.0,34.0,0.559,30.0,38.0,0.789,8.0,36.0,44.0,33.0,8.0,9.0,15.0,24.0,141.0,,,,7.0,15.0,0.833,5.0,6.0,0.833,12.0,13.0,1.0,4.0,7.0,9.0,9.0,3.0,3.0,3.0,4.0,26.0,20.9,29.0,IND,141,0,2023,2023-04-09,False
56,240.0,42.0,92.0,0.457,17.0,41.0,0.415,23.0,29.0,0.793,7.0,36.0,43.0,24.0,6.0,4.0,10.0,22.0,124.0,,,,10.0,22.0,0.9,8.0,11.0,1.0,8.0,10.0,1.0,4.0,7.0,11.0,8.0,2.0,2.0,5.0,5.0,36.0,33.2,20.0,SAC,124,0,240.0,45.0,93.0,0.484,12.0,35.0,0.343,19.0,22.0,0.864,9.0,40.0,49.0,25.0,5.0,5.0,13.0,22.0,121.0,,,,14.0,24.0,0.833,6.0,11.0,1.0,7.0,8.0,1.0,3.0,11.0,14.0,11.0,3.0,2.0,5.0,4.0,34.0,26.0,4.0,POR,121,1,2022,2021-10-20,True
57,240.0,45.0,93.0,0.484,12.0,35.0,0.343,19.0,22.0,0.864,9.0,40.0,49.0,25.0,5.0,5.0,13.0,22.0,121.0,,,,14.0,24.0,0.833,6.0,11.0,1.0,7.0,8.0,1.0,3.0,11.0,14.0,11.0,3.0,2.0,5.0,4.0,34.0,26.0,4.0,POR,121,1,240.0,42.0,92.0,0.457,17.0,41.0,0.415,23.0,29.0,0.793,7.0,36.0,43.0,24.0,6.0,4.0,10.0,22.0,124.0,,,,10.0,22.0,0.9,8.0,11.0,1.0,8.0,10.0,1.0,4.0,7.0,11.0,8.0,2.0,2.0,5.0,5.0,36.0,33.2,20.0,SAC,124,0,2022,2021-10-20,False
58,265.0,45.0,95.0,0.474,13.0,36.0,0.361,23.0,26.0,0.885,13.0,32.0,45.0,31.0,7.0,8.0,13.0,18.0,126.0,,,,9.0,22.0,1.0,6.0,14.0,1.0,9.0,10.0,1.0,3.0,8.0,9.0,12.0,2.0,5.0,5.0,4.0,24.0,21.8,4.0,IND,126,0,265.0,48.0,98.0,0.49,14.0,36.0,0.389,19.0,22.0,0.864,14.0,32.0,46.0,24.0,4.0,7.0,11.0,19.0,129.0,,,,8.0,20.0,0.889,5.0,8.0,0.75,8.0,10.0,1.0,4.0,6.0,10.0,8.0,1.0,4.0,4.0,5.0,26.0,19.7,14.0,PHI,129,1,2023,2023-01-04,False
59,265.0,48.0,98.0,0.49,14.0,36.0,0.389,19.0,22.0,0.864,14.0,32.0,46.0,24.0,4.0,7.0,11.0,19.0,129.0,,,,8.0,20.0,0.889,5.0,8.0,0.75,8.0,10.0,1.0,4.0,6.0,10.0,8.0,1.0,4.0,4.0,5.0,26.0,19.7,14.0,PHI,129,1,265.0,45.0,95.0,0.474,13.0,36.0,0.361,23.0,26.0,0.885,13.0,32.0,45.0,31.0,7.0,8.0,13.0,18.0,126.0,,,,9.0,22.0,1.0,6.0,14.0,1.0,9.0,10.0,1.0,3.0,8.0,9.0,12.0,2.0,5.0,5.0,4.0,24.0,21.8,4.0,IND,126,0,2023,2023-01-04,True
60,240.0,44.0,81.0,0.543,15.0,33.0,0.455,14.0,18.0,0.778,1.0,32.0,33.0,23.0,7.0,3.0,13.0,18.0,117.0,,,,16.0,23.0,0.75,5.0,9.0,0.667,7.0,8.0,1.0,1.0,8.0,8.0,6.0,2.0,2.0,4.0,5.0,41.0,33.9,3.0,POR,117,0,240.0,41.0,88.0,0.466,13.0,32.0,0.406,23.0,26.0,0.885,10.0,32.0,42.0,22.0,4.0,3.0,11.0,17.0,118.0,,,,11.0,17.0,0.786,3.0,8.0,1.0,8.0,8.0,1.0,4.0,10.0,11.0,7.0,1.0,2.0,4.0,3.0,26.0,23.3,7.0,PHO,118,1,2021,2021-05-13,False
61,240.0,41.0,88.0,0.466,13.0,32.0,0.406,23.0,26.0,0.885,10.0,32.0,42.0,22.0,4.0,3.0,11.0,17.0,118.0,,,,11.0,17.0,0.786,3.0,8.0,1.0,8.0,8.0,1.0,4.0,10.0,11.0,7.0,1.0,2.0,4.0,3.0,26.0,23.3,7.0,PHO,118,1,240.0,44.0,81.0,0.543,15.0,33.0,0.455,14.0,18.0,0.778,1.0,32.0,33.0,23.0,7.0,3.0,13.0,18.0,117.0,,,,16.0,23.0,0.75,5.0,9.0,0.667,7.0,8.0,1.0,1.0,8.0,8.0,6.0,2.0,2.0,4.0,5.0,41.0,33.9,3.0,POR,117,0,2021,2021-05-13,True
62,240.0,48.0,97.0,0.495,16.0,47.0,0.34,19.0,21.0,0.905,11.0,36.0,47.0,27.0,7.0,2.0,13.0,17.0,131.0,,,,15.0,28.0,1.0,5.0,15.0,0.667,6.0,6.0,1.0,4.0,10.0,12.0,10.0,2.0,1.0,4.0,4.0,40.0,33.6,19.0,DAL,131,0,240.0,47.0,94.0,0.5,7.0,32.0,0.219,19.0,22.0,0.864,10.0,34.0,44.0,17.0,8.0,2.0,11.0,21.0,120.0,,,,13.0,22.0,0.6,2.0,8.0,1.0,5.0,5.0,1.0,3.0,7.0,10.0,6.0,2.0,1.0,3.0,4.0,33.0,28.4,7.0,POR,120,1,2024,2023-12-16,True
63,240.0,47.0,94.0,0.5,7.0,32.0,0.219,19.0,22.0,0.864,10.0,34.0,44.0,17.0,8.0,2.0,11.0,21.0,120.0,,,,13.0,22.0,0.6,2.0,8.0,1.0,5.0,5.0,1.0,3.0,7.0,10.0,6.0,2.0,1.0,3.0,4.0,33.0,28.4,7.0,POR,120,1,240.0,48.0,97.0,0.495,16.0,47.0,0.34,19.0,21.0,0.905,11.0,36.0,47.0,27.0,7.0,2.0,13.0,17.0,131.0,,,,15.0,28.0,1.0,5.0,15.0,0.667,6.0,6.0,1.0,4.0,10.0,12.0,10.0,2.0,1.0,4.0,4.0,40.0,33.6,19.0,DAL,131,0,2024,2023-12-16,False
64,240.0,35.0,77.0,0.455,11.0,28.0,0.393,27.0,32.0,0.844,9.0,35.0,44.0,22.0,9.0,8.0,19.0,24.0,108.0,,,,8.0,15.0,0.8,4.0,7.0,1.0,14.0,16.0,1.0,3.0,11.0,11.0,9.0,2.0,3.0,5.0,5.0,30.0,23.0,20.0,MIA,108,0,240.0,35.0,90.0,0.389,11.0,37.0,0.297,21.0,28.0,0.75,13.0,25.0,38.0,20.0,10.0,4.0,14.0,27.0,102.0,,,,9.0,18.0,1.0,3.0,8.0,0.667,8.0,10.0,1.0,6.0,6.0,10.0,7.0,2.0,2.0,3.0,5.0,28.0,19.3,10.0,MEM,102,1,2024,2023-11-08,True
65,240.0,35.0,90.0,0.389,11.0,37.0,0.297,21.0,28.0,0.75,13.0,25.0,38.0,20.0,10.0,4.0,14.0,27.0,102.0,,,,9.0,18.0,1.0,3.0,8.0,0.667,8.0,10.0,1.0,6.0,6.0,10.0,7.0,2.0,2.0,3.0,5.0,28.0,19.3,10.0,MEM,102,1,240.0,35.0,77.0,0.455,11.0,28.0,0.393,27.0,32.0,0.844,9.0,35.0,44.0,22.0,9.0,8.0,19.0,24.0,108.0,,,,8.0,15.0,0.8,4.0,7.0,1.0,14.0,16.0,1.0,3.0,11.0,11.0,9.0,2.0,3.0,5.0,5.0,30.0,23.0,20.0,MIA,108,0,2024,2023-11-08,False
66,240.0,43.0,99.0,0.434,12.0,37.0,0.324,17.0,31.0,0.548,13.0,31.0,44.0,28.0,13.0,0.0,10.0,12.0,115.0,,,,13.0,30.0,1.0,3.0,11.0,1.0,6.0,8.0,1.0,4.0,7.0,10.0,7.0,4.0,0.0,5.0,4.0,31.0,24.3,5.0,MEM,115,0,240.0,50.0,83.0,0.602,16.0,34.0,0.471,11.0,15.0,0.733,5.0,40.0,45.0,33.0,5.0,5.0,19.0,25.0,127.0,,,,11.0,16.0,1.0,4.0,6.0,0.667,8.0,8.0,1.0,2.0,7.0,8.0,8.0,1.0,1.0,5.0,5.0,26.0,21.9,19.0,BRK,127,1,2023,2022-11-20,False
67,240.0,50.0,83.0,0.602,16.0,34.0,0.471,11.0,15.0,0.733,5.0,40.0,45.0,33.0,5.0,5.0,19.0,25.0,127.0,,,,11.0,16.0,1.0,4.0,6.0,0.667,8.0,8.0,1.0,2.0,7.0,8.0,8.0,1.0,1.0,5.0,5.0,26.0,21.9,19.0,BRK,127,1,240.0,43.0,99.0,0.434,12.0,37.0,0.324,17.0,31.0,0.548,13.0,31.0,44.0,28.0,13.0,0.0,10.0,12.0,115.0,,,,13.0,30.0,1.0,3.0,11.0,1.0,6.0,8.0,1.0,4.0,7.0,10.0,7.0,4.0,0.0,5.0,4.0,31.0,24.3,5.0,MEM,115,0,2023,2022-11-20,True
68,240.0,45.0,99.0,0.455,8.0,33.0,0.242,16.0,23.0,0.696,13.0,32.0,45.0,26.0,6.0,9.0,7.0,23.0,114.0,,,,13.0,23.0,0.667,3.0,6.0,0.6,8.0,10.0,1.0,4.0,7.0,11.0,6.0,2.0,3.0,2.0,4.0,29.0,21.1,23.0,ORL,114,0,240.0,38.0,90.0,0.422,11.0,37.0,0.297,31.0,35.0,0.886,10.0,41.0,51.0,26.0,3.0,6.0,13.0,22.0,118.0,,,,11.0,25.0,0.714,4.0,8.0,0.5,15.0,19.0,1.0,5.0,8.0,10.0,8.0,2.0,2.0,5.0,5.0,37.0,25.1,17.0,MIL,118,1,2024,2023-12-21,False
69,240.0,38.0,90.0,0.422,11.0,37.0,0.297,31.0,35.0,0.886,10.0,41.0,51.0,26.0,3.0,6.0,13.0,22.0,118.0,,,,11.0,25.0,0.714,4.0,8.0,0.5,15.0,19.0,1.0,5.0,8.0,10.0,8.0,2.0,2.0,5.0,5.0,37.0,25.1,17.0,MIL,118,1,240.0,45.0,99.0,0.455,8.0,33.0,0.242,16.0,23.0,0.696,13.0,32.0,45.0,26.0,6.0,9.0,7.0,23.0,114.0,,,,13.0,23.0,0.667,3.0,6.0,0.6,8.0,10.0,1.0,4.0,7.0,11.0,6.0,2.0,3.0,2.0,4.0,29.0,21.1,23.0,ORL,114,0,2024,2023-12-21,True
70,240.0,46.0,87.0,0.529,13.0,38.0,0.342,13.0,19.0,0.684,11.0,32.0,43.0,31.0,10.0,4.0,14.0,20.0,118.0,,,,11.0,16.0,0.75,5.0,10.0,0.667,3.0,4.0,1.0,5.0,7.0,8.0,8.0,2.0,1.0,4.0,3.0,28.0,24.2,14.0,GSW,118,0,240.0,40.0,85.0,0.471,13.0,35.0,0.371,21.0,23.0,0.913,9.0,28.0,37.0,23.0,10.0,4.0,14.0,20.0,114.0,,,,11.0,20.0,0.75,3.0,9.0,1.0,6.0,6.0,1.0,3.0,6.0,8.0,7.0,3.0,2.0,4.0,4.0,30.0,24.2,4.0,POR,114,1,2024,2023-12-17,True
71,240.0,40.0,85.0,0.471,13.0,35.0,0.371,21.0,23.0,0.913,9.0,28.0,37.0,23.0,10.0,4.0,14.0,20.0,114.0,,,,11.0,20.0,0.75,3.0,9.0,1.0,6.0,6.0,1.0,3.0,6.0,8.0,7.0,3.0,2.0,4.0,4.0,30.0,24.2,4.0,POR,114,1,240.0,46.0,87.0,0.529,13.0,38.0,0.342,13.0,19.0,0.684,11.0,32.0,43.0,31.0,10.0,4.0,14.0,20.0,118.0,,,,11.0,16.0,0.75,5.0,10.0,0.667,3.0,4.0,1.0,5.0,7.0,8.0,8.0,2.0,1.0,4.0,3.0,28.0,24.2,14.0,GSW,118,0,2024,2023-12-17,False
72,240.0,37.0,86.0,0.43,11.0,35.0,0.314,20.0,26.0,0.769,11.0,38.0,49.0,21.0,5.0,0.0,9.0,20.0,105.0,,,,6.0,17.0,1.0,6.0,13.0,0.667,5.0,6.0,1.0,3.0,7.0,8.0,4.0,1.0,0.0,3.0,5.0,23.0,15.4,9.0,GSW,105,0,240.0,41.0,92.0,0.446,11.0,35.0,0.314,15.0,22.0,0.682,10.0,35.0,45.0,24.0,7.0,4.0,6.0,20.0,108.0,,,,14.0,25.0,0.56,3.0,8.0,0.5,6.0,10.0,1.0,4.0,10.0,13.0,6.0,3.0,2.0,3.0,5.0,35.0,29.6,13.0,DEN,108,1,2024,2023-11-08,False
73,240.0,41.0,92.0,0.446,11.0,35.0,0.314,15.0,22.0,0.682,10.0,35.0,45.0,24.0,7.0,4.0,6.0,20.0,108.0,,,,14.0,25.0,0.56,3.0,8.0,0.5,6.0,10.0,1.0,4.0,10.0,13.0,6.0,3.0,2.0,3.0,5.0,35.0,29.6,13.0,DEN,108,1,240.0,37.0,86.0,0.43,11.0,35.0,0.314,20.0,26.0,0.769,11.0,38.0,49.0,21.0,5.0,0.0,9.0,20.0,105.0,,,,6.0,17.0,1.0,6.0,13.0,0.667,5.0,6.0,1.0,3.0,7.0,8.0,4.0,1.0,0.0,3.0,5.0,23.0,15.4,9.0,GSW,105,0,2024,2023-11-08,True
74,240.0,49.0,90.0,0.544,15.0,38.0,0.395,8.0,12.0,0.667,8.0,32.0,40.0,29.0,7.0,8.0,13.0,19.0,121.0,,,,10.0,18.0,0.714,4.0,9.0,0.667,3.0,4.0,1.0,4.0,6.0,7.0,9.0,2.0,3.0,2.0,4.0,24.0,24.6,2.0,CHI,121,0,240.0,47.0,96.0,0.49,15.0,40.0,0.375,18.0,20.0,0.9,13.0,33.0,46.0,34.0,9.0,6.0,11.0,13.0,127.0,,,,14.0,26.0,1.0,6.0,12.0,0.5,7.0,8.0,1.0,5.0,9.0,10.0,8.0,3.0,3.0,4.0,4.0,41.0,30.9,12.0,PHO,127,1,2025,2025-03-19,False
75,240.0,47.0,96.0,0.49,15.0,40.0,0.375,18.0,20.0,0.9,13.0,33.0,46.0,34.0,9.0,6.0,11.0,13.0,127.0,,,,14.0,26.0,1.0,6.0,12.0,0.5,7.0,8.0,1.0,5.0,9.0,10.0,8.0,3.0,3.0,4.0,4.0,41.0,30.9,12.0,PHO,127,1,240.0,49.0,90.0,0.544,15.0,38.0,0.395,8.0,12.0,0.667,8.0,32.0,40.0,29.0,7.0,8.0,13.0,19.0,121.0,,,,10.0,18.0,0.714,4.0,9.0,0.667,3.0,4.0,1.0,4.0,6.0,7.0,9.0,2.0,3.0,2.0,4.0,24.0,24.6,2.0,CHI,121,0,2025,2025-03-19,True
